source_path,source_line,heading_level,source_heading,disposition,replacement_ids,removal_commit
docs/superpowers/plans/2026-07-13-sim2real-calibration-mvp.md,0,0,<document>,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation,
docs/superpowers/plans/2026-07-13-sim2real-calibration-mvp.md,1,1,RedRHex Sim-to-Real Physics Calibration MVP Implementation Plan,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation,
docs/superpowers/plans/2026-07-13-sim2real-calibration-mvp.md,11,2,Global Constraints,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation,
docs/superpowers/plans/2026-07-13-sim2real-calibration-mvp.md,22,3,"Task 1: Pure Calibration Contracts, Metrics, Scenarios, and CLI",migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation,
docs/superpowers/plans/2026-07-13-sim2real-calibration-mvp.md,26,3,Task 2: ROS Fail-Safe Commanding and Main-Drive Probe,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation,
docs/superpowers/plans/2026-07-13-sim2real-calibration-mvp.md,30,3,Task 3: Isaac Characterization Runner and Explicit Profile Integration,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation,
docs/superpowers/plans/2026-07-13-sim2real-calibration-mvp.md,34,3,Task 4: Integrated Verification and Documentation,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation,
docs/superpowers/plans/2026-08-01-windows-remote-launcher.md,0,0,<document>,migrated,windows-remote-launcher-plan,
docs/superpowers/plans/2026-08-01-windows-remote-launcher.md,1,1,RedRHex Windows Remote Launcher Implementation Plan,migrated,windows-remote-launcher-plan,
docs/superpowers/plans/2026-08-01-windows-remote-launcher.md,11,2,Global Constraints,migrated,windows-remote-launcher-plan,
docs/superpowers/plans/2026-08-01-windows-remote-launcher.md,24,3,Task 1: Self-installing Windows launcher,migrated,windows-remote-launcher-plan,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,0,0,<document>,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,1,1,Reward Agent Lab Design,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,3,2,Context,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,9,2,Goals,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,18,2,Non-Goals,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,26,2,Architecture,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,67,2,Existing-Code Fit,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,73,2,Data Model,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,99,2,Workflow,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,112,2,Evaluator,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,139,2,Agent Behavior,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,162,2,Code Proposal Safety,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,191,2,UI,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,216,2,Milestones,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,218,3,Milestone 1: Foundation,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,225,3,Milestone 2: Weight-Tuning Agent,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,232,3,Milestone 3: Code Proposal Agent,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,239,3,Milestone 4: Panel Integration,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,246,2,Testing,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,260,2,Failure Behavior,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-06-19-reward-agent-lab-design.md,269,2,Approval Status,migrated,reward-agent-architecture;reward-agent-weight-tuning;project-roadmap,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,0,0,<document>,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,1,1,RedRHex Windows Remote Launcher Design,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,3,2,Goal,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,7,2,Scope,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,11,2,Deliverable,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,15,2,Connection Configuration,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,28,2,Launch Flow,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,37,2,Error Handling,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,44,2,Installation and Removal,migrated,windows-remote-launcher-design,
docs/superpowers/specs/2026-08-01-windows-remote-launcher-design.md,53,2,Verification,migrated,windows-remote-launcher-design,
ros2_ws/src/redrhex_rl_controller/README.md,0,0,<document>,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1,1,RedRhex ROS2 ONNX Deployment Stack,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,11,2,架構,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,28,2,Lite3_rl_deploy 參考點,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,42,2,明天一步一步操作手冊,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,46,2,現場快速總覽,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,145,2,你的真機硬體回授假設,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,180,3,0. 明天出門前先準備,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,285,3,1. 在 Jetson 安裝基本環境,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,326,3,2. 把 policy.onnx 放到固定位置,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,347,3,3. 檢查 ONNX，不接任何硬體,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,375,3,4. Build ROS2 workspace,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,417,3,5. 第一次跑 ROS2 graph，只用 mock，不插馬達電源,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,514,3,6. 確認 policy 和馬達輸出都不會自動接管,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,533,3,7. 接 BioRoLaROS2 / sbRIO heartbeat，但仍不要插馬達主電源,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,649,4,R-Slip / sbRIO 真機啟動順序,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,979,4,BioRoLaROS2 adapter 校正順序,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1134,3,8. 手動送 disable，確認低階板收到「不出力」,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1166,3,9. 低功率 INIT_STAND，先架空或不插主電源,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1202,3,10. 單顆 ABAD 測試,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1245,3,11. 六顆 ABAD 小角度同步測試,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1273,3,12. 單顆 main drive 低速測試,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1312,4,12.1 固定 sim-to-real 物理標定 probe,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1370,3,13. 架空整機，先只跑 controller 的 INIT_STAND,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1439,3,13.5 如果馬達方向或 encoder zero 錯了,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1466,3,14. 架空整機，低風險 policy run,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1503,3,15. 架空整機，給很小的 forward command,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1514,3,16. 落地前 checklist,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1535,3,17. 第一次落地,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1565,3,18. 一出問題你該怎麼辦,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1609,2,已確認,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1625,2,仍未知 / TODO,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1635,2,Jetson 安裝假設,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1656,2,policy.onnx 放置方式,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1676,2,你現在只有 .onnx，第一步怎麼做,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1694,2,Build,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1702,2,Mock mode 測試,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1733,2,切換 low-level bridge,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1872,2,Observation order,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1912,2,Joint order,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1942,2,Action decoding summary,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1958,2,真機測試順序,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1972,2,已知風險,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
ros2_ws/src/redrhex_rl_controller/README.md,1984,2,Offline consistency,migrated,ros2-deployment-index;ros2-deployment-architecture;ros2-policy-contract;ros2-safe-bring-up;ros2-hardware-deployment;ros2-deployment-troubleshooting,
source/RedRhex/docs/CHANGELOG.rst,0,0,<document>,obsolete,,
source/RedRhex/docs/CHANGELOG.rst,1,1,Changelog,obsolete,,
source/RedRhex/docs/CHANGELOG.rst,4,2,0.1.0 (2026-01-31),obsolete,,
source/RedRhex/docs/CHANGELOG.rst,7,3,Added,obsolete,,
tools/training_panel/README.md,0,0,<document>,migrated,training-panel-documentation;training-panel-operator-guide;training-panel-architecture;training-panel-troubleshooting,
tools/training_panel/README.md,1,1,RedRHex Training Panel,migrated,training-panel-documentation;training-panel-operator-guide;training-panel-architecture;training-panel-troubleshooting,
tools/training_panel/README.md,9,2,Documentation,migrated,training-panel-documentation;training-panel-operator-guide;training-panel-architecture;training-panel-troubleshooting,
tools/training_panel/README.md,19,2,Run,migrated,training-panel-documentation;training-panel-operator-guide;training-panel-architecture;training-panel-troubleshooting,
tools/training_panel/README.md,60,2,V3.0 Remote Team Mode,migrated,training-panel-documentation;training-panel-operator-guide;training-panel-architecture;training-panel-troubleshooting,
tools/training_panel/README.md,104,3,Start The Remote Worker,migrated,training-panel-documentation;training-panel-operator-guide;training-panel-architecture;training-panel-troubleshooting,
tools/training_panel/README.md,230,2,Scope,migrated,training-panel-documentation;training-panel-operator-guide;training-panel-architecture;training-panel-troubleshooting,
tools/training_panel/docs/CHANGELOG_EN.md,0,0,<document>,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,1,1,RedRHex Training Panel Changelog,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,12,2,Unreleased / Next,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,16,2,V3.4.3 History Sync Repair,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,18,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,24,2,V3.4.2 Folder Sync + Notification Reliability,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,26,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,31,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,36,3,Notes,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,40,2,V3.4.1 Child Video + Dropdown Polish,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,42,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,49,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,55,2,V3.4 First Release,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,57,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,64,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,69,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,75,2,V3.2.1 Terrain Stack,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,77,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,84,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,90,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,96,2,V3.2.0 Remote Refinement,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,98,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,105,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,111,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,116,2,V3.1.x Child Phone UX,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,118,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,126,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,131,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,137,2,V3.0 Remote Team System,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,139,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,160,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,165,3,Notes,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,170,2,V2.x Remote Foundations,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,172,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,182,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,188,2,V1.1 Local Power Tools,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,190,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,197,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,201,2,V1.0 Local Training Panel,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,203,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,216,3,Notes,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_EN.md,220,2,Changelog Rules For Future Us,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,0,0,<document>,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,1,1,RedRHex Training Panel 更新紀錄,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,12,2,Unreleased / Next,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,16,2,V3.4.3 History Sync Repair,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,18,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,24,2,V3.4.2 Folder Sync + Notification Reliability,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,26,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,31,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,36,3,Notes,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,40,2,V3.4.1 Child Video + Dropdown Polish,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,42,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,49,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,55,2,V3.4 First Release,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,57,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,64,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,69,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,75,2,V3.2.1 Terrain Stack,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,77,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,84,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,90,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,96,2,V3.2.0 Remote Refinement,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,98,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,105,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,111,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,116,2,V3.1.x Child Phone UX,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,118,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,126,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,131,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,137,2,V3.0 Remote Team System,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,139,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,160,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,165,3,Notes,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,170,2,V2.x Remote Foundations,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,172,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,182,3,Fixed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,188,2,V1.1 Local Power Tools,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,190,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,197,3,Changed,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,201,2,V1.0 Local Training Panel,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,203,3,Added,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,216,3,Notes,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/CHANGELOG_ZH.md,220,2,未來更新紀錄規則,migrated,training-panel-release-3-4-10,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,0,0,<document>,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,1,1,RedRHex Deploy Readiness Guide,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,5,2,Readiness Levels,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,13,2,Runtime Environment,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,21,2,Stage Meaning,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
